profile_gender,profile_age,profile_income,profile_membership_days,transcript_time,offer_completed,offer_received,offer_viewed,offer_transaction,transcript_amount,transcript_reward,meta_reward,meta_required_spending,meta_max_hours,successful_offer,transaction_amount_rate,user_category,0,1,2,3,4,5,6,7,8,9,10
1,61.0,44000.0,1204,303.2,3,4,2,6,69.05,15.0,35.0,65.0,91.2,2,0.5900289542753696,1,1,0,0,1,0,0,1,0,0,1,1
2,83.0,114000.0,2037,534.9230769230769,2,2,2,7,198.57000000000002,10.0,30.0,30.0,66.46153846153847,2,1.696771172345549,0,1,0,0,1,0,0,1,0,0,0,0
1,62.0,64000.0,1713,366.0,4,6,6,14,220.47999999999996,23.0,69.0,126.0,74.4,4,1.883991076591361,2,1,0,1,1,1,0,0,0,1,1,0
2,92.0,76000.0,1217,387.2307692307692,1,6,4,2,43.480000000000004,10.0,39.0,85.0,127.38461538461539,1,0.37153452471966797,1,1,0,0,0,0,1,1,1,1,1,1
2,88.0,54000.0,1401,313.55555555555554,3,5,5,14,185.95000000000002,15.0,45.0,81.0,71.11111111111111,3,1.5889338746923243,2,1,1,1,0,1,0,0,0,1,0,1
1,27.0,70000.0,1010,362.5263157894737,0,6,6,7,23.989999999999995,0.0,70.0,94.0,93.47368421052632,0,0.2049934049683724,1,1,1,1,0,1,1,0,0,1,0,0
2,49.0,95000.0,1025,274.90909090909093,1,4,4,2,47.269999999999996,3.0,29.0,41.0,115.63636363636364,1,0.40391989382471716,1,1,0,1,1,0,0,1,0,0,0,1
1,31.0,34000.0,1280,494.25,3,4,2,7,60.05,12.0,26.0,110.0,100.5,2,0.5131243838412157,1,1,0,0,0,0,0,0,1,1,1,0
2,52.0,50000.0,1716,447.0,1,4,0,3,38.25,3.0,11.0,19.0,87.0,0,0.32684442434515404,1,1,0,1,0,0,0,1,0,0,0,1
1,63.0,95000.0,1185,362.0,0,4,4,4,103.13,0.0,50.0,50.0,80.0,0,0.881240927652699,1,1,0,0,1,1,1,0,0,1,0,0
2,54.0,53000.0,1565,335.4193548387097,2,6,5,18,57.03,4.0,82.0,130.0,82.83870967741936,2,0.4873186279844219,1,1,1,0,0,1,1,0,0,0,0,0
1,70.0,45000.0,1365,466.22222222222223,2,5,4,16,54.4,5.0,33.0,61.0,54.22222222222222,2,0.464845403513108,1,1,0,1,0,0,1,0,1,1,0,0
2,69.0,118000.0,1270,359.3333333333333,1,4,2,2,54.1,5.0,24.0,40.0,109.33333333333333,1,0.46228191783196954,1,1,0,0,0,0,1,1,1,1,0,0
1,19.0,39000.0,1224,262.2,1,3,1,5,16.360000000000003,2.0,11.0,35.0,98.4,1,0.13979541914475088,1,1,1,0,0,0,0,1,0,0,0,1
1,38.0,69000.0,1330,244.5,1,3,2,14,219.65000000000003,10.0,35.0,50.0,46.8,1,1.8768987662068786,0,1,0,0,0,0,1,0,0,0,1,1
2,77.0,118000.0,1718,313.0,1,3,1,7,187.02999999999997,5.0,15.0,15.0,54.0,1,1.5981624231444225,0,1,0,0,0,0,0,1,0,1,0,0
2,28.0,32000.0,1208,417.1304347826087,4,5,4,10,99.8,25.0,65.0,101.0,82.43478260869566,4,0.8527862365920621,3,1,0,1,0,1,1,0,1,0,0,1
1,34.0,59000.0,2636,312.5806451612903,1,5,3,22,68.13999999999999,3.0,59.0,86.0,48.0,1,0.5822530477092495,1,1,0,1,0,1,1,1,0,0,1,0
2,50.0,95000.0,2010,418.5,2,3,1,6,178.95000000000002,4.0,10.0,50.0,78.0,1,1.5291192087990935,0,1,0,0,0,0,0,0,1,0,0,1
2,41.0,55000.0,2216,343.609756097561,3,5,5,28,80.61,10.0,40.0,76.0,45.073170731707314,3,0.6888086025219051,1,1,0,1,1,0,0,1,1,1,0,0
1,31.0,42000.0,2374,356.45454545454544,1,4,2,15,41.959999999999994,3.0,19.0,31.0,44.72727272727273,1,0.35854619726856635,1,1,0,1,0,0,0,1,0,1,0,0
1,80.0,75000.0,2069,344.25,3,3,3,7,153.67000000000002,20.0,60.0,105.0,108.0,3,1.3131028154018256,2,1,0,0,0,0,1,1,0,0,1,0
1,53.0,56000.0,1045,381.0,0,4,1,1,4.11,0.0,32.0,55.0,152.0,0,0.03511975383159695,1,1,0,0,0,0,1,1,1,0,1,0
1,65.0,35000.0,1461,210.0,3,3,1,8,360.84000000000003,12.0,29.0,120.0,102.4,1,3.0833605772733437,0,1,0,0,0,0,0,0,1,0,1,0
1,66.0,31000.0,1707,344.4,3,5,2,10,80.92000000000002,12.0,39.0,70.0,76.8,2,0.6914575377257483,1,1,0,0,1,0,0,1,1,0,1,1
1,76.0,69000.0,1552,377.04,3,4,4,14,282.8,23.0,89.0,101.0,68.16,3,2.416512502086525,2,1,0,1,0,1,1,0,0,0,0,0
2,84.0,69000.0,1096,350.1818181818182,0,5,3,3,8.71,0.0,45.0,45.0,89.45454545454545,0,0.07442653427572006,1,1,0,0,0,1,1,1,0,1,0,1
1,41.0,88000.0,1512,207.69230769230768,1,3,3,6,122.13000000000001,2.0,26.0,50.0,88.61538461538461,1,1.0435950207914684,0,1,1,0,0,1,0,0,0,0,0,1
1,44.0,37000.0,2577,438.0,0,4,2,7,21.029999999999998,0.0,22.0,30.0,62.76923076923077,0,0.17970034624780626,1,1,0,0,1,0,0,1,1,1,0,0
2,49.0,91000.0,1773,389.0,6,6,6,12,263.53999999999996,40.0,120.0,165.0,98.4,6,2.251936721357435,2,1,0,0,1,1,1,1,0,0,1,0
2,69.0,109000.0,1259,308.3076923076923,3,4,2,4,109.95,18.0,54.0,111.0,132.92307692307693,2,0.9395175021372468,1,1,0,1,0,0,1,0,0,0,1,0
1,69.0,57000.0,1365,372.62068965517244,2,3,3,21,46.53,5.0,15.0,51.0,47.172413793103445,2,0.39759662914457566,1,1,1,1,0,0,0,0,0,1,0,0
2,47.0,42000.0,1267,377.3333333333333,4,5,5,13,114.4,16.0,48.0,120.0,96.0,4,0.9775425397408007,3,1,1,0,0,0,1,0,1,1,0,0
1,62.0,91000.0,1244,297.6,2,5,5,3,50.65,7.0,51.0,75.0,126.4,2,0.4328018324988772,1,1,1,0,1,1,0,1,0,0,0,1
2,21.0,50000.0,2457,242.66666666666666,1,4,1,12,22.379999999999995,5.0,25.0,40.0,56.0,1,0.1912360318129293,1,1,0,0,0,0,0,1,0,0,1,1
1,79.0,67000.0,1746,264.2142857142857,3,4,3,18,317.03000000000003,25.0,75.0,75.0,52.285714285714285,3,2.7090062183044235,2,1,0,0,1,0,1,0,0,0,0,1
2,21.0,59000.0,1967,360.5217391304348,4,5,1,13,190.73,12.0,27.0,71.0,69.91304347826087,1,1.6297787465451303,0,1,0,1,0,0,0,1,1,0,0,1
1,62.0,73000.0,1845,411.14285714285717,4,5,4,8,156.26,22.0,66.0,90.0,89.14285714285714,4,1.3352342417823209,2,1,1,0,1,1,0,0,0,1,0,0
1,63.0,50000.0,1194,344.0,2,6,1,3,19.32,8.0,26.0,61.0,120.0,1,0.16508847786531702,1,1,0,1,0,0,0,1,1,0,1,1
1,73.0,72000.0,1236,343.5,1,5,5,1,21.61,2.0,56.0,110.0,168.0,1,0.18465641856467396,1,1,1,0,1,1,0,1,0,0,1,0
2,58.0,61000.0,1347,383.53846153846155,2,4,3,17,304.61,4.0,12.0,60.0,56.30769230769231,2,2.602877911105291,0,1,1,0,0,0,0,0,1,1,0,1
1,65.0,74000.0,1283,454.5,1,3,3,5,15.84,2.0,12.0,44.0,100.0,1,0.13535204396411085,1,1,1,1,0,0,0,0,0,1,0,0
2,65.0,81000.0,1184,357.27272727272725,4,5,3,10,195.85000000000002,14.0,37.0,85.0,106.9090909090909,3,1.6735289021698936,2,1,1,0,0,0,0,1,0,1,0,0
1,42.0,43000.0,1341,397.09090909090907,0,5,2,4,9.6,0.0,52.0,75.0,113.45454545454545,0,0.08203154179643082,1,1,0,0,0,0,1,1,1,0,1,0
1,62.0,81000.0,1347,352.0,2,5,3,5,107.63,13.0,44.0,71.0,88.0,2,0.919693212869776,1,1,0,1,0,1,0,0,0,1,1,0
1,40.0,54000.0,2045,360.54545454545456,4,4,4,10,150.51000000000002,17.0,51.0,165.0,121.0909090909091,4,1.2861007662271673,2,1,1,0,0,0,0,1,0,0,1,0
2,43.0,74000.0,1336,374.57142857142856,2,5,5,9,178.55,15.0,45.0,45.0,66.28571428571429,2,1.5257012278909088,0,1,0,0,0,1,0,1,0,1,0,1
2,90.0,51000.0,1533,421.8,3,5,2,10,111.51,14.0,38.0,70.0,70.8,2,0.9528476276791669,1,1,0,0,0,0,1,0,1,1,0,1
2,44.0,51000.0,1384,249.33333333333334,3,4,4,16,206.07999999999998,17.0,51.0,75.0,65.77777777777777,3,1.760943763896715,2,1,1,0,0,1,0,1,0,0,0,1
1,51.0,111000.0,1132,411.8181818181818,1,5,3,2,47.29,3.0,39.0,51.0,109.0909090909091,1,0.4040907928701264,1,1,0,1,0,1,1,0,0,0,0,1
1,25.0,45000.0,1997,455.2,1,3,2,9,92.97,2.0,24.0,40.0,48.0,1,0.7944242125848098,1,1,0,0,0,1,0,0,1,1,0,0
1,39.0,50000.0,1217,463.61538461538464,2,5,2,17,51.64999999999999,8.0,34.0,121.0,69.23076923076923,2,0.4413467847693387,1,1,0,1,0,0,0,0,0,0,1,1
1,54.0,59000.0,1084,373.09090909090907,0,4,3,4,11.08,0.0,17.0,48.0,96.0,0,0.09467807115671391,1,1,0,1,0,0,0,0,0,1,1,0
1,91.0,62000.0,1320,341.6,1,4,2,8,37.43000000000001,10.0,55.0,55.0,73.6,1,0.31983756348337566,1,1,0,0,0,0,1,1,0,0,0,1
2,85.0,71000.0,998,264.6,0,4,3,3,71.84,0.0,15.0,15.0,84.0,0,0.6138693711099573,1,1,0,0,0,0,0,1,0,1,0,1
1,48.0,57000.0,1211,410.57142857142856,2,5,4,3,47.68,5.0,29.0,81.0,140.57142857142858,2,0.4074233242556064,1,1,1,1,0,0,0,1,1,1,0,0
1,54.0,77000.0,1804,320.57142857142856,1,2,2,2,47.620000000000005,5.0,15.0,60.0,123.42857142857143,1,0.40691062711937875,1,1,0,0,0,0,0,0,0,1,1,0
1,31.0,45000.0,1198,259.2,0,3,3,4,10.700000000000001,0.0,40.0,70.0,105.6,0,0.09143098929393853,1,1,0,0,0,1,0,1,0,0,1,0
1,85.0,60000.0,1748,364.90909090909093,4,6,4,19,70.05,12.0,49.0,101.0,74.9090909090909,4,0.5985739065458312,3,1,1,1,1,0,0,1,1,0,0,0
2,84.0,118000.0,1489,388.42105263157896,4,5,3,7,162.91,28.0,84.0,141.0,109.89473684210526,3,1.3920581743808902,2,1,0,1,0,1,1,0,0,0,1,0
1,43.0,53000.0,1955,402.63157894736844,2,3,3,11,155.79000000000002,5.0,15.0,51.0,60.63157894736842,2,1.3312181142152042,0,1,0,1,0,0,0,0,1,1,0,0
1,59.0,36000.0,2415,256.84615384615387,0,4,4,18,51.99,0.0,66.0,74.0,44.30769230769231,0,0.4442520685412957,1,1,0,1,0,1,1,0,0,0,0,0
2,36.0,34000.0,1523,533.2,3,3,2,7,57.46,20.0,55.0,85.0,80.0,2,0.49099295746072036,1,1,0,0,1,1,0,0,0,0,1,0
1,64.0,42000.0,1775,362.0,4,5,3,18,190.9,18.0,44.0,116.0,67.2,3,1.631231388431109,2,1,0,1,1,0,0,0,0,0,1,1
1,70.0,35000.0,1131,370.0,4,5,3,9,78.41,8.0,20.0,100.0,107.42857142857143,3,0.6700097075268896,1,1,1,0,0,0,0,0,1,1,0,0
1,48.0,56000.0,2024,516.5454545454545,1,4,3,3,51.09,2.0,16.0,40.0,113.45454545454545,1,0.4365616114978803,1,1,1,0,1,0,0,0,0,0,0,1
1,52.0,85000.0,1291,355.84615384615387,2,5,3,3,56.63,20.0,66.0,90.0,112.61538461538461,2,0.48390064707623726,1,1,1,0,0,1,0,0,1,0,0,1
1,50.0,52000.0,1455,447.12,4,5,5,11,140.54999999999998,17.0,51.0,120.0,103.68,4,1.2009930416133698,2,1,1,0,0,0,0,1,0,1,1,0
1,90.0,55000.0,2571,404.8695652173913,1,4,3,15,49.599999999999994,5.0,50.0,80.0,52.17391304347826,1,0.42382963261489254,1,1,0,0,0,1,1,0,0,1,1,0
2,53.0,72000.0,1233,463.5,2,4,3,7,127.48,15.0,50.0,80.0,94.5,2,1.0893105154384377,0,1,0,0,0,0,1,1,0,0,1,1
2,56.0,57000.0,1094,313.04347826086956,4,6,3,10,141.35000000000002,23.0,69.0,126.0,88.69565217391305,3,1.2078290034297394,2,1,0,1,1,1,0,0,0,0,1,1
1,60.0,68000.0,1254,329.53846153846155,0,4,4,5,17.08,0.0,40.0,70.0,84.92307692307692,0,0.14594778477948317,1,1,0,0,1,1,0,0,0,1,1,0
1,41.0,77000.0,1916,238.58823529411765,3,4,4,6,140.39,20.0,60.0,60.0,88.94117647058823,3,1.199625849250096,2,1,0,0,1,0,1,1,0,1,0,0
1,33.0,64000.0,1799,319.5882352941176,5,6,5,18,260.71,32.0,91.0,145.0,81.17647058823529,5,2.227754506432029,2,1,1,0,0,1,1,1,0,0,1,1
2,51.0,54000.0,1052,361.84615384615387,1,5,5,2,29.630000000000003,2.0,22.0,84.0,144.0,1,0.2531869357737756,1,1,1,1,0,0,0,0,0,1,1,1
1,44.0,47000.0,1384,417.64285714285717,2,5,4,17,55.699999999999996,8.0,44.0,56.0,56.57142857142857,2,0.475953841464708,1,1,0,1,0,0,1,1,0,1,0,1
1,67.0,41000.0,1036,438.85714285714283,1,4,2,7,17.78,5.0,30.0,30.0,58.285714285714285,1,0.15192925136880628,1,1,0,0,0,1,0,1,0,1,0,1
2,63.0,55000.0,1302,328.61538461538464,6,6,5,9,113.24,34.0,100.0,140.0,104.3076923076923,5,0.9676303951070653,3,1,0,0,1,0,1,1,1,0,0,0
1,55.0,51000.0,1147,380.2857142857143,4,6,3,8,92.58999999999999,20.0,62.0,151.0,117.71428571428571,3,0.7911771307220343,1,1,1,1,0,1,0,0,1,0,1,0
1,45.0,43000.0,1803,418.85714285714283,2,5,5,9,90.72000000000001,15.0,45.0,45.0,68.57142857142857,2,0.7751980699762714,1,1,0,0,0,0,1,1,0,1,0,0
1,39.0,70000.0,1299,416.4,0,5,3,2,6.99,0.0,17.0,64.0,136.8,0,0.059729216370526195,1,1,1,1,0,0,0,0,1,1,1,0
2,52.0,34000.0,1112,365.5,0,4,3,5,6.7700000000000005,0.0,55.0,55.0,90.0,0,0.05784932687102466,1,1,0,0,1,0,1,1,0,0,0,0
1,57.0,77000.0,1308,355.42857142857144,4,6,6,5,107.03999999999999,15.0,45.0,81.0,107.42857142857143,4,0.9146516910302036,3,1,0,1,1,0,0,1,1,0,0,1
1,19.0,50000.0,1072,343.6,0,6,4,5,21.779999999999998,0.0,51.0,74.0,92.8,0,0.18610906045065242,1,1,0,1,1,1,0,0,0,0,1,1
2,77.0,35000.0,1813,356.46153846153845,5,6,5,23,203.79999999999998,20.0,60.0,96.0,68.92307692307692,5,1.7414612727200625,2,1,1,1,1,0,0,1,0,0,0,1
2,59.0,79000.0,1012,286.0,2,3,3,4,84.03999999999999,20.0,60.0,60.0,88.0,2,0.7181177888095881,1,1,0,0,0,1,1,0,0,0,0,1
1,77.0,37000.0,1573,312.0,4,5,4,14,143.72,17.0,56.0,80.0,70.22222222222223,4,1.228080540310733,2,1,0,0,1,0,0,1,1,0,0,0
2,80.0,83000.0,1573,437.7142857142857,4,5,5,7,163.91,23.0,69.0,81.0,89.14285714285714,4,1.4006031266513517,2,1,0,1,1,0,1,0,0,1,0,0
1,55.0,55000.0,1793,352.6666666666667,2,4,4,8,93.05999999999999,10.0,30.0,120.0,96.0,2,0.7951932582891512,1,1,0,0,0,0,0,0,0,1,1,0
2,55.0,77000.0,1212,341.45454545454544,1,5,3,2,38.900000000000006,2.0,11.0,50.0,126.54545454545455,1,0.33239864332095415,1,1,1,0,0,0,0,0,0,1,1,1
2,69.0,89000.0,2015,331.30434782608694,5,6,4,8,198.21999999999997,33.0,94.0,136.0,106.43478260869566,4,1.693780439050887,2,1,0,1,0,1,1,1,0,0,1,1
2,49.0,89000.0,1183,415.05882352941177,3,5,3,6,160.88,18.0,63.0,91.0,117.17647058823529,3,1.3747119212718533,2,1,1,1,0,0,1,1,0,0,0,0
1,50.0,111000.0,1279,331.6666666666667,4,5,3,6,160.83,14.0,45.0,85.0,124.0,3,1.3742846736583303,2,1,1,0,0,0,0,1,1,0,0,0
1,41.0,97000.0,1226,337.2,5,5,5,15,359.72,45.0,135.0,135.0,74.4,5,3.073790230730427,2,1,0,0,1,1,1,0,0,0,0,0
1,82.0,74000.0,1228,364.6666666666667,1,1,1,6,139.95999999999998,5.0,15.0,15.0,40.0,1,1.1959515197737975,0,1,0,0,1,0,0,0,0,0,0,0
2,63.0,58000.0,1242,400.42105263157896,4,5,5,5,81.15,20.0,70.0,151.0,135.1578947368421,4,0.6934228767479543,3,1,0,1,0,0,1,1,1,0,1,0
1,32.0,74000.0,1605,352.6875,4,5,5,18,324.2700000000001,19.0,57.0,105.0,76.5,4,2.7708716727425657,2,1,1,0,1,0,1,0,0,1,0,0
1,83.0,62000.0,1008,418.125,0,5,5,6,18.740000000000002,0.0,32.0,80.0,120.0,0,0.16013240554844935,1,1,1,0,0,0,1,0,0,1,0,0
2,62.0,120000.0,1529,410.60869565217394,5,6,3,9,245.8,45.0,120.0,150.0,91.82608695652173,3,2.1003492680794476,2,1,0,0,0,1,1,0,0,1,1,0
2,58.0,70000.0,1197,344.7692307692308,2,4,4,3,62.82,20.0,90.0,90.0,99.6923076923077,2,0.5367939016303942,1,1,0,0,0,1,0,1,0,0,0,0
1,45.0,82000.0,1814,374.2105263157895,3,3,3,10,182.08999999999997,12.0,36.0,105.0,90.94736842105263,3,1.5559503589283423,2,1,0,0,0,0,0,1,1,0,1,0
1,79.0,114000.0,2047,258.0,3,4,3,4,117.89999999999999,10.0,35.0,71.0,113.14285714285714,3,1.007449872687416,2,1,0,1,1,0,0,1,1,0,0,0
1,47.0,34000.0,1281,298.15384615384613,0,6,4,3,6.99,0.0,23.0,55.0,123.6923076923077,0,0.059729216370526195,1,1,1,0,1,0,0,1,0,1,0,1
2,59.0,47000.0,1295,349.2857142857143,0,5,4,5,16.56,0.0,30.0,70.0,108.0,0,0.14150440959884317,1,1,1,0,0,1,0,0,1,1,0,0
1,46.0,38000.0,1120,390.5,0,5,5,2,2.94,0.0,90.0,90.0,116.0,0,0.02512215967515694,1,1,0,0,1,1,1,0,0,0,0,0
2,49.0,82000.0,1036,270.4,2,5,4,4,79.28999999999999,4.0,37.0,85.0,139.2,2,0.6775292655248958,1,1,1,0,0,0,1,1,0,1,0,0
1,70.0,56000.0,1530,297.8709677419355,1,5,5,20,58.39,2.0,60.0,100.0,58.064516129032256,1,0.4989397630722496,1,1,1,0,0,1,0,1,1,0,0,0
1,39.0,35000.0,2626,312.0,0,5,4,22,38.59000000000001,0.0,72.0,80.0,39.483870967741936,0,0.3297497081171111,1,1,0,0,1,1,1,0,1,0,0,0
2,66.0,108000.0,1675,297.4736842105263,3,5,3,8,945.09,12.0,49.0,95.0,87.15789473684211,3,8.0757489412905,2,1,0,0,1,0,1,0,1,1,1,0
2,57.0,96000.0,1609,381.0,5,6,6,15,410.83000000000004,26.0,78.0,102.0,75.75,5,3.5105227412737166,2,1,0,1,1,0,1,0,0,0,0,1
1,72.0,52000.0,1241,349.6,1,5,3,6,15.91,5.0,49.0,65.0,94.4,1,0.13595019062304317,1,1,1,0,1,1,0,1,0,0,0,0
2,25.0,73000.0,2354,385.86206896551727,1,3,3,22,64.51999999999998,2.0,46.0,70.0,48.0,1,0.5513203204901787,1,1,1,0,0,0,1,0,0,0,0,0
1,36.0,75000.0,2605,454.08,2,5,4,14,42.65,8.0,44.0,56.0,64.32,2,0.36444221433518487,1,1,0,1,0,0,1,1,0,1,0,1
2,49.0,57000.0,1087,403.8,3,5,4,8,101.48,10.0,25.0,91.0,93.6,3,0.8671417564064375,1,1,0,1,0,0,0,0,1,0,1,1
1,63.0,56000.0,1302,303.0,1,4,2,7,19.509999999999998,5.0,39.0,70.0,92.57142857142857,1,0.16671201879670472,1,1,1,0,0,1,0,1,0,0,1,0
1,61.0,53000.0,2075,343.38461538461536,2,4,3,4,60.800000000000004,12.0,36.0,60.0,103.38461538461539,2,0.5195330980440619,1,1,1,0,0,1,0,0,0,1,0,1
2,72.0,60000.0,2079,399.88235294117646,4,5,1,7,103.36999999999999,19.0,48.0,110.0,94.58823529411765,1,0.8832917161976097,1,1,0,0,0,1,0,0,1,0,1,1
1,52.0,94000.0,1281,314.3333333333333,4,5,3,6,143.56,23.0,64.0,106.0,120.0,3,1.2267133479474592,2,1,0,1,0,0,1,1,0,0,1,0
2,43.0,61000.0,1569,173.25,1,4,2,9,33.48,5.0,37.0,45.0,60.0,1,0.2860850020150525,1,1,0,0,1,0,1,0,1,0,0,1
2,53.0,71000.0,1045,396.4,4,4,3,4,69.42,21.0,53.0,77.0,123.2,3,0.5931905866154404,1,1,0,1,0,0,1,1,0,0,0,0
1,68.0,57000.0,1939,372.75,2,3,2,9,128.24,15.0,45.0,45.0,51.0,2,1.0958046791639886,0,1,0,0,1,1,0,0,0,0,0,1
1,44.0,31000.0,1344,377.1111111111111,4,4,3,16,309.32,22.0,61.0,115.0,76.44444444444444,3,2.6431246362991647,2,1,1,0,1,0,1,0,0,0,1,0
1,39.0,33000.0,2701,279.45454545454544,3,6,3,21,67.09,15.0,49.0,101.0,65.45454545454545,3,0.573280847825265,1,1,1,1,0,0,1,0,1,0,0,1
1,68.0,53000.0,2688,388.0,0,5,5,17,54.83,0.0,50.0,50.0,37.333333333333336,0,0.46851973298940647,1,1,0,0,1,1,0,0,0,1,0,0
1,42.0,61000.0,1225,448.875,0,5,4,7,20.699999999999996,0.0,45.0,60.0,69.0,0,0.17688051199855392,1,1,0,0,0,1,1,0,0,1,1,0
2,80.0,92000.0,1990,259.3333333333333,0,4,3,2,36.8,0.0,25.0,40.0,90.66666666666667,0,0.3144542435529848,1,1,0,0,0,1,0,0,0,1,1,1
1,53.0,32000.0,1271,444.85714285714283,0,4,3,7,17.46,0.0,35.0,50.0,75.42857142857143,0,0.14919486664225856,1,1,0,0,0,0,1,1,0,1,1,0
2,75.0,80000.0,1224,479.0769230769231,3,4,4,2,39.150000000000006,10.0,40.0,106.0,169.84615384615384,3,0.3345348813885695,1,1,1,1,0,0,0,1,0,0,1,0
2,51.0,62000.0,1084,320.6666666666667,0,5,4,0,0.0,0.0,53.0,81.0,173.33333333333334,0,0.0,1,0,1,1,0,1,1,0,0,0,0,0
1,63.0,31000.0,1570,395.4782608695652,4,5,3,11,103.1,19.0,60.0,100.0,87.65217391304348,3,0.8809845790845852,1,1,0,0,0,0,1,1,1,0,0,0
1,19.0,36000.0,1051,382.0,0,4,1,4,9.709999999999999,0.0,12.0,35.0,80.0,0,0.08297148654618158,1,1,0,0,0,0,0,1,1,1,1,0
2,64.0,60000.0,1139,321.39130434782606,3,6,5,9,132.81,12.0,41.0,80.0,93.91304347826087,3,1.1348551110399978,2,1,1,0,1,0,0,1,0,1,1,1
2,52.0,73000.0,1146,368.5263157894737,5,5,5,4,89.67,24.0,72.0,120.0,147.78947368421052,5,0.7662258700922867,3,1,1,0,1,0,1,1,0,0,0,0
1,66.0,70000.0,1739,247.57894736842104,1,3,3,12,37.17,10.0,40.0,40.0,39.1578947368421,1,0.3176158758930556,1,1,0,0,1,1,0,0,0,1,0,0
1,77.0,70000.0,1294,343.2,0,5,5,0,0.0,0.0,52.0,100.0,163.2,0,0.0,1,0,1,0,0,1,0,0,1,0,0,0
1,55.0,76000.0,1315,307.42857142857144,4,5,4,8,151.45999999999998,28.0,79.0,121.0,88.0,4,1.2942184708841054,2,1,0,1,0,1,0,0,0,1,1,0
1,52.0,84000.0,1702,440.6666666666667,0,2,2,5,111.84,0.0,0.0,0.0,32.0,0,0.9556674619284191,1,1,0,0,0,0,0,0,0,1,0,0
1,62.0,116000.0,1085,406.5,1,4,2,1,32.5,10.0,46.0,70.0,141.0,1,0.2777109487900002,1,1,1,0,0,1,0,0,1,0,0,0
1,40.0,33000.0,2322,389.80645161290323,1,6,4,20,42.739999999999995,2.0,36.0,60.0,45.67741935483871,1,0.36521126003952636,1,1,0,0,0,1,0,1,1,1,0,1
1,25.0,30000.0,2206,362.1818181818182,0,4,3,15,31.09,0.0,42.0,50.0,40.36363636363637,0,0.2656625660886494,1,1,0,0,0,1,1,0,1,1,0,0
1,47.0,72000.0,1301,358.2352941176471,1,6,4,6,16.92,3.0,60.0,80.0,96.0,1,0.14458059241620935,1,1,0,1,1,1,1,0,0,0,0,1
1,29.0,72000.0,1256,349.3333333333333,0,3,2,4,9.72,0.0,29.0,45.0,109.33333333333333,0,0.08305693606888621,1,1,1,0,0,0,1,1,0,0,0,0
2,32.0,35000.0,1622,306.2307692307692,1,6,3,16,37.0,5.0,25.0,25.0,43.38461538461539,1,0.31616323400707713,1,1,0,0,1,0,0,1,0,1,0,1
1,53.0,80000.0,1280,301.8,0,5,5,0,0.0,0.0,66.0,74.0,168.0,0,0.0,1,0,0,1,0,0,1,1,0,0,0,0
1,38.0,70000.0,1108,440.0,0,3,0,0,0.0,0.0,17.0,40.0,192.0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,0
2,61.0,97000.0,1595,301.7142857142857,4,5,5,7,172.42999999999998,17.0,51.0,120.0,109.71428571428571,4,1.4734061199956838,2,1,1,0,1,0,0,0,0,1,1,0
1,44.0,53000.0,1118,295.6666666666667,1,6,5,6,17.18,5.0,65.0,105.0,109.33333333333333,1,0.14680228000652934,1,1,1,0,1,1,0,0,1,0,0,0
2,70.0,100000.0,1870,345.88235294117646,3,5,4,5,102.53999999999999,22.0,86.0,110.0,91.76470588235294,3,0.8761994058131267,1,1,0,0,0,1,0,0,1,0,0,1
1,58.0,83000.0,999,249.6,0,3,2,0,0.0,0.0,19.0,50.0,192.0,0,0.0,1,0,1,0,1,0,0,0,0,0,1,0
2,40.0,53000.0,1233,378.24,3,3,3,16,223.32999999999998,13.0,39.0,51.0,60.48,3,1.9083441905621765,2,1,0,1,0,0,0,1,0,0,0,0
1,36.0,62000.0,2423,432.3529411764706,3,5,5,21,84.10000000000001,10.0,60.0,96.0,63.529411764705884,3,0.7186304859458159,1,1,1,1,1,1,0,1,0,0,0,0
1,81.0,58000.0,2316,348.27272727272725,4,6,6,6,81.95,22.0,76.0,175.0,133.0909090909091,4,0.7002588385643236,3,1,1,0,1,0,1,0,0,1,1,0
1,48.0,43000.0,2243,378.0,0,4,0,3,14.2,0.0,17.0,55.0,116.57142857142857,0,0.12133832224055392,1,1,0,0,0,0,0,1,1,0,1,0
1,71.0,39000.0,1169,333.75,3,6,6,9,69.86999999999999,15.0,89.0,105.0,89.0,3,0.597035815137148,1,1,0,0,1,1,1,1,1,0,0,0
1,48.0,57000.0,1083,393.54545454545456,4,6,6,6,82.21000000000001,17.0,51.0,111.0,120.0,4,0.7024805261546436,3,1,1,1,0,1,0,0,0,1,0,1
1,70.0,52000.0,1131,311.45454545454544,2,5,3,1,35.99,7.0,30.0,100.0,176.72727272727272,2,0.307532832213911,1,1,1,0,0,0,0,1,1,1,1,0
1,55.0,85000.0,1948,294.0,3,4,4,8,176.48999999999998,20.0,60.0,60.0,87.15789473684211,3,1.5080986262137577,2,1,0,0,0,0,1,1,0,1,0,0
2,57.0,93000.0,1434,359.1818181818182,5,5,5,7,167.58,30.0,90.0,126.0,117.81818181818181,5,1.4319631014839458,2,1,1,1,1,0,1,0,0,0,0,0
1,50.0,64000.0,1513,408.72,2,4,3,16,243.21,13.0,39.0,51.0,48.96,2,2.0782178416989523,0,1,0,1,0,0,1,0,0,1,0,0
